incident_number,call_type,call_type_group,call_time,Street,call_origin,mental_health,drug_related,dv_related,alcohol_related,Area,AreaName,Latitude,Longitude,WARD,DISTRICT,type_level
20BU012385,Suspicious Event,Public Service,7/4/20 17:20,Lyman Ave,Phone,0,0,0,0,E,SouthEnd,44.45105139,-73.2127518,5,South,Type 1
20BU012386,Larceny from a Person,Property,7/4/20 17:28,S Winooski Ave/Buell St,Phone,0,1,0,0,D,Downtown,44.47733485,-73.21253815,8,East,Type 2
20BU012387,Found/Lost Property,Public Service,7/4/20 17:45,Pearl St,Phone,0,0,0,0,B,OldNorthEnd,44.47995749,-73.21600153,3,Central,Type 1
20BU012388,Larceny - from Motor Vehicle,Property,7/4/20 17:58,Northbeach,Phone,0,0,0,0,A,NewNorthEnd,44.49435252,-73.24068117,4,North,Type 1
20BU012389,Fireworks,Quality of Life,7/4/20 18:43,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48429938,-73.21931538,3,Central,Type 1
20BU012390,Robbery,Assault,7/4/20 19:02,N Winooski Ave,Phone,0,0,0,1,B,OldNorthEnd,44.48209335,-73.21113831,2,Central,Type 3
20BU012391,Crash - Non-Investigated,Motor Vehicle,7/4/20 19:19,N Champlain St,911,0,0,0,0,B,OldNorthEnd,44.48200471,-73.21769995,3,Central,NA
20BU012392,Traffic,Motor Vehicle,7/4/20 19:41,Home Ave/Wells St,Officer/Radio,0,0,0,0,E,SouthEnd,44.45034244,-73.21062025,5,South,Type 1
20BU012393,Found/Lost Property,Public Service,7/4/20 19:54,Church St / Main St,Officer/Radio,0,0,0,0,D,Downtown,44.47784491,-73.21058377,3,Central,Type 1
20BU012394,Assist - Agency,Assist,7/4/20 20:01,North St,Phone,0,0,0,0,B,OldNorthEnd,44.4854968,-73.21660023,3,Central,Type 2
20BU012395,Disturbance,Quality of Life,7/4/20 20:24,Oakledge Park,Phone,0,0,0,0,E,SouthEnd,44.45363788,-73.2290196,5,South,Type 2
20BU012396,Fireworks,Quality of Life,7/4/20 20:40,Flynn Avenue,Officer/Radio,0,0,0,0,E,SouthEnd,44.45777578,-73.21961003,5,South,Type 1
20BU012397,Disturbance,Quality of Life,7/4/20 20:40,North Beach,Phone,0,0,1,1,A,NewNorthEnd,44.49095423,-73.23981639,4,North,Type 2
20BU012398,Noise,Quality of Life,7/4/20 21:02,Weston St / Henry St,Phone,0,0,0,1,C,UniversityHillSection,44.48602148,-73.20604793,1,East,Type 1
20BU012399,Assist - Public,Public Service,7/4/20 21:06,Pearl St,Phone,0,0,0,0,D,Downtown,44.47951237,-73.20930551,8,East,Type 1
20BU012400,Ordinance Violation - Other,Quality of Life,7/4/20 21:32,Northshore Beach,Phone,0,0,0,0,A,NewNorthEnd,44.50532371,-73.25680378,4,North,Type 1
20BU012401,Fireworks,Quality of Life,7/4/20 21:34,Church St / Maple St,Officer/Radio,0,0,0,0,D,Downtown,44.47545431,-73.21266113,6,South,Type 1
20BU012402,Assist - Public,Public Service,7/4/20 21:35,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48111518,-73.19506629,1,East,Type 1
20BU012403,Threats/Harassment,Other,7/4/20 21:50,Pine St,911,0,0,0,0,D,Downtown,44.47274594,-73.2160907,5,South,Type 2
20BU012404,Ordinance Violation - Other,Quality of Life,7/4/20 22:03,Northshore Dr,Phone,0,0,0,1,NA,NA,44.51700527,-73.26873112,4,North,Type 1
20BU012405,Ordinance Violation - Other,Quality of Life,7/4/20 22:04,Starr Farm Beach,Phone,0,0,0,0,A,NewNorthEnd,44.51144509,-73.27473826,4,North,Type 1
20BU012406,Fireworks,Quality of Life,7/4/20 22:08,Isham St,Phone,0,0,0,1,C,UniversityHillSection,44.48198295,-73.20866424,2,Central,Type 1
20BU012407,Fireworks,Quality of Life,7/4/20 22:24,Battery Park,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.47974884,-73.21993759,3,Central,Type 1
20BU012408,Traffic,Motor Vehicle,7/4/20 22:31,North Ave/Ethan Allen Pkwy,Officer/Radio,0,0,0,0,A,NewNorthEnd,44.50251209,-73.23572126,4,North,Type 1
20BU012409,Overdose,Drugs,7/4/20 22:36,Pearl St,Phone,0,1,0,0,C,UniversityHillSection,44.47998036,-73.2050914,8,East,Type 3
20BU012410,Fireworks,Quality of Life,7/4/20 23:18,Leddy Park,Phone,0,0,0,1,A,NewNorthEnd,44.50532442,-73.2520115,4,North,Type 1
20BU012411,Fireworks,Quality of Life,7/4/20 23:30,Callahan Park,Phone,0,0,0,0,E,SouthEnd,44.46075603,-73.21338637,5,South,Type 1
20BU012412,Noise,Quality of Life,7/4/20 23:32,Hickok Pl / Greene St,Phone,0,0,0,0,C,UniversityHillSection,44.48293216,-73.20932795,2,Central,Type 1
20BU012413,Noise,Quality of Life,7/4/20 23:49,Hickok Pl,Phone,0,0,0,0,C,UniversityHillSection,44.48307223,-73.20810757,2,Central,Type 1
20BU012414,Suspicious Event,Public Service,7/4/20 23:51,N Champlain St,Phone,0,0,0,1,B,OldNorthEnd,44.48451493,-73.21598536,3,Central,Type 1
20BU012415,Fireworks,Quality of Life,7/5/20 0:13,Riverside Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48573633,-73.19470486,1,East,Type 1
20BU012416,Threats/Harassment,Other,7/5/20 0:32,Summit St,Phone,0,0,0,0,E,SouthEnd,44.47647798,-73.20243229,6,South,Type 2
20BU012417,Fireworks,Quality of Life,7/5/20 0:57,Leddy Park,Phone,0,0,0,0,A,NewNorthEnd,44.50270069,-73.24828081,4,North,Type 1
20BU012418,Disturbance,Quality of Life,7/5/20 1:17,Church St,Officer/Radio,0,0,0,1,D,Downtown,44.47401004,-73.21278442,3,Central,Type 2
20BU012419,Assault - Simple,Assault,7/5/20 1:42,Church St,Phone,0,1,0,1,D,Downtown,44.47894319,-73.21468123,3,Central,Type 3
20BU012420,Suspicious Event,Public Service,7/5/20 2:23,Church St / Pearl St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48002367,-73.21177616,2,Central,Type 1
20BU012421,Motor Vehicle Complaint,Motor Vehicle,7/5/20 2:34,Pine St/Lakeside Ave,911,0,0,0,0,E,SouthEnd,44.46139883,-73.21289557,5,South,Type 1
20BU012422,Disturbance,Quality of Life,7/5/20 3:03,Isham St / Greene St,911,0,0,0,0,C,UniversityHillSection,44.48366117,-73.20603482,2,Central,Type 2
20BU012423,Suspicious Event,Public Service,7/5/20 3:26,142 Sandra Cir /2,911,0,0,0,1,A,NewNorthEnd,44.52110907,-73.25125832,7,North,Type 1
20BU012424,Crash - Property damage only,Motor Vehicle,7/5/20 3:57,Oakledge Park,Phone,0,0,0,0,E,SouthEnd,44.45294239,-73.22896407,5,South,NA
20BU012425,Suspicious Event,Public Service,7/5/20 4:35,S Meadow Dr,Phone,0,0,0,0,E,SouthEnd,44.44624909,-73.21224696,5,South,Type 1
20BU012426,Suspicious Event,Public Service,7/5/20 4:37,Buell St,Phone,0,0,0,0,C,UniversityHillSection,44.48115997,-73.20661134,8,East,Type 1
20BU012427,Burglary,Property,7/5/20 5:44,Riverside Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48646206,-73.200855,1,East,Type 2
20BU012428,Motor Vehicle Complaint,Motor Vehicle,7/5/20 8:13,S Winooski Ave/Bank St,Phone,0,0,0,0,D,Downtown,44.47696081,-73.21127869,8,East,Type 1
20BU012429,Assist - Public,Public Service,7/5/20 8:39,Cherry St,Phone,0,0,0,0,D,Downtown,44.48108514,-73.21237605,3,Central,Type 1
20BU012430,Suspicious Event,Public Service,7/5/20 8:54,Lake St/Depot St,911,0,0,0,0,D,Downtown,44.48246452,-73.22219874,3,Central,Type 1
20BU012431,Animal Problem,Animal,7/5/20 9:01,Shelburne Rd,Phone,0,0,0,0,E,SouthEnd,44.45929063,-73.2057652,6,South,Type 1
20BU012432,Stolen Vehicle,Property,7/5/20 9:35,College St,Phone,0,0,0,0,C,UniversityHillSection,44.47834188,-73.20416318,1,East,Type 1
20BU012433,Disturbance,Quality of Life,7/5/20 9:43,S Meadow Dr,911,0,0,0,0,E,SouthEnd,44.44806283,-73.21287309,5,South,Type 2
20BU012434,Mental Health Issue,Public Service,7/5/20 11:35,Lori Ln,911,0,0,0,0,A,NewNorthEnd,44.52027967,-73.24693514,7,North,Type 2
20BU012435,Motor Vehicle Complaint,Motor Vehicle,7/5/20 11:41,North Ave,911,0,0,0,0,B,OldNorthEnd,44.48340196,-73.21982671,3,Central,Type 1
20BU012436,Assist - Public,Public Service,7/5/20 11:46,Elmwood Ave,In Person,0,0,0,0,B,OldNorthEnd,44.48284927,-73.21142619,2,Central,Type 1
20BU012437,Threats/Harassment,Other,7/5/20 12:23,Oakledge Park,Phone,1,0,0,0,E,SouthEnd,44.45465814,-73.22625408,5,South,Type 2
20BU012438,Animal Problem,Animal,7/5/20 13:19,Church St,Phone,0,0,0,0,D,Downtown,44.47343074,-73.21098959,3,Central,Type 1
20BU012439,Traffic,Motor Vehicle,7/5/20 13:30,North Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.49120227,-73.2264905,7,North,Type 1
20BU012440,Trespass,Other,7/5/20 13:48,Hungerford Ter,Phone,0,0,0,0,C,UniversityHillSection,44.47746839,-73.20696984,8,East,Type 2
20BU012441,Traffic,Motor Vehicle,7/5/20 13:54,North Ave/Washington St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48860814,-73.22518679,3,Central,Type 1
20BU012442,Foot Patrol,Public Service,7/5/20 14:34,Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47709428,-73.21479707,3,Central,Type 1
20BU012443,911 Hangup,Other,7/5/20 15:01,Battery St/Main St,911,1,0,0,0,D,Downtown,44.47765801,-73.21851189,3,Central,Type 2
20BU012444,Motor Vehicle Complaint,Motor Vehicle,7/5/20 15:05,Rt 127/Manhattan Dr,911,0,0,0,0,B,OldNorthEnd,44.48570548,-73.22047645,3,Central,Type 1
20BU012445,Foot Patrol,Public Service,7/5/20 15:16,Church St/ Cherry St,Phone,0,0,0,0,D,Downtown,44.47761086,-73.21410517,3,Central,Type 1
20BU012446,Domestic Disturbance,Domestic,7/5/20 15:48,NA,Phone,0,0,1,1,B,OldNorthEnd,NA,NA,3,Central,Type 3
20BU012447,Assist - Agency,Assist,7/5/20 16:01,Church St/Main St,911,0,0,0,0,D,Downtown,44.47721843,-73.21174794,3,Central,Type 2
20BU012448,Welfare Check,Public Service,7/5/20 17:18,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.49301767,-73.22741932,4,North,Type 2
20BU012449,Threats/Harassment,Other,7/5/20 17:27,Bank St/St Paul St,911,0,0,0,0,D,Downtown,44.47725898,-73.21539618,3,Central,Type 2
20BU012450,Sexual Assault,Assault,7/5/20 17:56,NA,In Person,0,0,0,0,B,OldNorthEnd,NA,NA,2,Central,Type 3
20BU012451,Assist - Public,Public Service,7/5/20 18:32,Strong St,Phone,0,0,0,0,B,OldNorthEnd,44.48463473,-73.22314574,3,Central,Type 1
20BU012452,Arrest on Warrant,Court Order,7/5/20 18:35,Oakledge Park,911,0,0,1,0,E,SouthEnd,44.45262302,-73.22580871,5,South,Type 1
20BU012453,Crash - LSA,Motor Vehicle,7/5/20 18:38,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50819165,-73.24399099,4,North,NA
20BU012454,Alarm,Public Service,7/5/20 18:41,Main St,Phone,0,0,0,0,D,Downtown,44.47623462,-73.21339132,3,Central,Type 2
20BU012455,Custodial Interference,Domestic,7/5/20 19:07,NA,Phone,0,0,0,0,E,SouthEnd,NA,NA,5,South,Type 2
20BU012456,Custodial Interference,Domestic,7/5/20 19:33,NA,911,0,0,1,0,E,SouthEnd,NA,NA,5,South,Type 2
20BU012457,Found/Lost Property,Public Service,7/5/20 19:38,Riverside Ave,Officer/Radio,0,0,0,0,C,UniversityHillSection,44.48585001,-73.19294303,1,East,Type 1
20BU012459,Welfare Check,Public Service,7/5/20 20:11,Lake St,Phone,1,0,0,0,B,OldNorthEnd,44.48178876,-73.22200845,3,Central,Type 2
20BU012460,Alarm,Public Service,7/5/20 20:14,Church St,Phone,0,0,0,0,D,Downtown,44.47937571,-73.21184393,3,Central,Type 2
20BU012461,Suspicious Event,Public Service,7/5/20 20:18,Murray St,911,0,0,0,0,B,OldNorthEnd,44.48219835,-73.21653022,3,Central,Type 1
20BU012462,Assist - Agency,Assist,7/5/20 20:29,River Rd,Phone,0,0,0,0,NA,NA,44.48518885,-73.07850448,NA,NA,Type 2
20BU012463,Motor Vehicle Complaint,Motor Vehicle,7/5/20 21:10,127/ Heineburg Bridge,Phone,0,0,0,0,NA,NA,44.52698599,-73.25670337,NA,NA,Type 1
20BU012464,Assist - Public,Public Service,7/5/20 21:24,St Paul St 13,Phone,0,0,0,0,NA,NA,44.46761145,-73.21038128,5,South,Type 1
20BU012465,Fireworks,Quality of Life,7/5/20 21:34,Leddy Beach,Phone,0,0,0,0,A,NewNorthEnd,44.50438264,-73.25169102,4,North,Type 1
20BU012466,Fireworks,Quality of Life,7/5/20 21:34,Ethan Allen Pkway/North Ave,Phone,0,0,0,0,NA,NA,44.50254273,-73.24025767,7,North,Type 1
20BU012467,Fireworks,Quality of Life,7/5/20 21:54,Waterfront,Phone,0,0,0,0,D,Downtown,44.47805438,-73.22178689,3,Central,Type 1
20BU012468,Fireworks,Quality of Life,7/5/20 21:59,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.48063284,-73.21084108,3,Central,Type 1
20BU012469,Suspicious Event,Public Service,7/5/20 22:44,Cherry St,Phone,0,0,0,0,D,Downtown,44.48103807,-73.21820602,3,Central,Type 1
20BU012470,Assist - Public,Public Service,7/5/20 22:44,Northshore Dr,Phone,0,0,0,0,A,NewNorthEnd,44.51624292,-73.26859995,4,North,Type 1
20BU012471,Disturbance,Quality of Life,7/5/20 22:52,Church St,911,0,0,0,1,D,Downtown,44.47682151,-73.21391369,3,Central,Type 2
20BU012472,Assist - Public,Public Service,7/5/20 23:03,Cherry St,Officer/Radio,1,0,0,0,D,Downtown,44.48033443,-73.21667304,3,Central,Type 1
20BU012473,Assist - Public,Public Service,7/5/20 23:07,Rose St,Phone,0,0,0,0,B,OldNorthEnd,44.48710775,-73.21586604,3,Central,Type 1
20BU012474,Mental Health Issue,Public Service,7/5/20 23:20,Lake St,Phone,0,0,0,0,B,OldNorthEnd,44.48327809,-73.2209142,3,Central,Type 2
20BU012475,Welfare Check,Public Service,7/5/20 23:29,S Willard St,Phone,0,0,0,0,C,UniversityHillSection,44.47918774,-73.20717804,1,East,Type 2
20BU012476,Noise,Quality of Life,7/5/20 23:37,N Willard St,Phone,0,0,0,0,C,UniversityHillSection,44.48425139,-73.20771521,2,Central,Type 1
20BU012477,Noise,Quality of Life,7/5/20 23:52,N Winooski Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48785764,-73.20871585,2,Central,Type 1
20BU012478,Foot Patrol,Public Service,7/5/20 23:55,Leddy Beach,Phone,0,0,0,0,A,NewNorthEnd,44.50384739,-73.25034193,4,North,Type 1
20BU012479,Noise,Quality of Life,7/6/20 0:13,King St,911,0,0,0,0,D,Downtown,44.47343325,-73.21379964,5,South,Type 1
20BU012480,Noise,Quality of Life,7/6/20 1:07,Rose St,Phone,0,0,0,0,B,OldNorthEnd,44.48657776,-73.21472176,3,Central,Type 1
20BU012481,Intoxication,Quality of Life,7/6/20 1:44,Pine St/Lakeside Ave,911,0,0,0,0,E,SouthEnd,44.45998093,-73.21547173,5,South,Type 1
20BU012482,Alarm,Public Service,7/6/20 2:36,N Willard St,Phone,0,0,0,0,C,UniversityHillSection,44.48642284,-73.20671193,2,Central,Type 2
20BU012483,Suspicious Event,Public Service,7/6/20 4:19,Pine St,Phone,0,0,0,0,E,SouthEnd,44.45978373,-73.21385193,5,South,Type 1
20BU012484,Violation of Conditions of Release,Court Order,7/6/20 4:34,Ethan Allen Pkwy,Phone,0,0,1,1,A,NewNorthEnd,44.50671426,-73.24106027,7,North,Type 2
20BU012485,Noise,Quality of Life,7/6/20 4:59,Church St,Phone,0,0,0,0,D,Downtown,44.47630273,-73.21424315,3,Central,Type 1
20BU012486,Suspicious Event,Public Service,7/6/20 8:32,North Ave,Phone,0,0,1,0,B,OldNorthEnd,44.48119354,-73.22160596,3,Central,Type 1
20BU012487,Assist – Motorist,Motor Vehicle,7/6/20 8:33,Shelburne Rd/189,911,0,0,0,0,E,SouthEnd,44.45159919,-73.21020213,5,South,NA
20BU012488,Mental Health Issue,Public Service,7/6/20 8:59,Airport Pkwy,Officer/Radio,1,0,0,0,Airport,NA,44.4852424,-73.16646804,NA,NA,Type 2
20BU012489,Trespass,Other,7/6/20 9:09,Buell St,Officer/Radio,0,0,0,0,D,Downtown,44.47882659,-73.20975797,8,East,Type 2
20BU012490,Larceny - Other,Property,7/6/20 9:33,Church St,Phone,0,0,0,0,D,Downtown,44.47751699,-73.2103956,3,Central,Type 1
20BU012491,Found/Lost Property,Public Service,7/6/20 9:50,Waterfront Park,Phone,0,0,0,0,D,Downtown,44.48127098,-73.22182174,3,Central,Type 1
20BU012492,Assist - Public,Public Service,7/6/20 9:50,Colchester Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48110569,-73.19318314,1,East,Type 1
20BU012493,Crash - Non-Investigated,Motor Vehicle,7/6/20 9:55,St Paul St / Marble Ave,Phone,0,0,0,0,E,SouthEnd,44.46851763,-73.21041458,6,South,NA
20BU012494,Found/Lost Property,Public Service,7/6/20 10:11,Edgewood Ln,Phone,0,0,0,0,E,SouthEnd,44.46519138,-73.20132886,6,South,Type 1
20BU012495,Found/Lost Property,Public Service,7/6/20 10:13,North Beach,Phone,0,0,0,0,A,NewNorthEnd,44.49134907,-73.23891151,4,North,Type 1
20BU012496,Traffic,Motor Vehicle,7/6/20 10:15,North St/Lafountain St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48385397,-73.21641261,3,Central,Type 1
20BU012497,Welfare Check,Public Service,7/6/20 10:25,Northshore Dr,Phone,0,0,0,0,A,NewNorthEnd,44.51722079,-73.26683898,4,North,Type 2
20BU012498,Mental Health Issue,Public Service,7/6/20 10:41,College St,911,1,0,0,0,D,Downtown,44.47578982,-73.2207159,3,Central,Type 2
20BU012499,Animal Problem,Animal,7/6/20 10:42,Harrington Ter,Phone,0,0,0,0,E,SouthEnd,44.47464588,-73.20182943,6,South,Type 1
20BU012500,Mental Health Issue,Public Service,7/6/20 10:43,Northshore Dr,911,0,0,0,0,A,NewNorthEnd,44.52153509,-73.26604564,4,North,Type 2
20BU012501,VIN verification,Motor Vehicle,7/6/20 10:50,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48278369,-73.22046964,3,Central,Type 1
20BU012502,Foot Patrol,Public Service,7/6/20 10:55,Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47958834,-73.21512831,3,Central,Type 1
20BU012503,Foot Patrol,Public Service,7/6/20 10:56,Marketplace,Officer/Radio,0,0,0,0,D,Downtown,44.47751638,-73.21438041,3,Central,Type 1
20BU012504,DLS,Motor Vehicle,7/6/20 11:02,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50802954,-73.24756779,4,North,Type 1
20BU012505,Ordinance Violation - Other,Quality of Life,7/6/20 11:13,Bank St/Church St,Officer/Radio,0,0,0,0,D,Downtown,44.47941434,-73.2111986,3,Central,Type 1
20BU012506,Found/Lost Property,Public Service,7/6/20 11:13,North St / Murray St,Phone,0,0,0,0,B,OldNorthEnd,44.48542294,-73.21487924,3,Central,Type 1
20BU012507,Welfare Check,Public Service,7/6/20 11:51,Lakeside Ave,Phone,0,0,0,0,E,SouthEnd,44.46246773,-73.21951286,5,South,Type 2
20BU012508,Assist - Agency,Assist,7/6/20 11:51,Rt 116,Phone,0,0,0,0,NA,NA,44.36071529,-73.12010079,NA,NA,Type 2
20BU012509,Assist - Public,Public Service,7/6/20 11:52,Mansfield Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48158163,-73.19726084,1,East,Type 1
20BU012510,Animal Problem,Animal,7/6/20 12:07,N Winooski Ave/Archibald St,Phone,0,0,0,0,B,OldNorthEnd,44.48803621,-73.20884945,2,Central,Type 1
20BU012511,VIN verification,Motor Vehicle,7/6/20 12:21,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48230064,-73.22039923,3,Central,Type 1
20BU012512,Suspicious Event,Public Service,7/6/20 12:24,S Meadow Dr,Phone,0,0,0,0,E,SouthEnd,44.44980693,-73.21036808,5,South,Type 1
20BU012513,Threats/Harassment,Other,7/6/20 12:27,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50791307,-73.24699269,4,North,Type 2
20BU012514,Assist – Motorist,Motor Vehicle,7/6/20 13:03,North Ave/Ward St,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48673549,-73.22264469,3,Central,NA
20BU012515,Mental Health Issue,Public Service,7/6/20 13:26,North Beach,Phone,1,1,0,0,A,NewNorthEnd,44.49441865,-73.239612,4,North,Type 2
20BU012516,Crash - Property damage only,Motor Vehicle,7/6/20 13:27,Shelburne Rd/Ledge Rd,Phone,0,0,0,0,E,SouthEnd,44.46272239,-73.20621848,5,South,NA
20BU012517,Trespass,Other,7/6/20 13:55,Buell St,Officer/Radio,0,0,0,0,D,Downtown,44.47704321,-73.21226687,8,East,Type 2
20BU012518,Trespass,Other,7/6/20 13:55,N Winooski Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48379333,-73.21162189,2,Central,Type 2
20BU012519,Suspicious Event,Public Service,7/6/20 14:39,Bank St/Pine St,911,0,0,0,0,D,Downtown,44.47755607,-73.21393371,3,Central,Type 1
20BU012520,Assist - Agency,Assist,7/6/20 14:09,Bayberry Cir,911,0,0,0,0,C,UniversityHillSection,44.48625686,-73.18207843,1,East,Type 2
20BU012521,Animal Problem,Animal,7/6/20 14:12,S Winooski Ave,Phone,0,0,0,0,D,Downtown,44.47737603,-73.21104138,3,Central,Type 1
20BU012522,Assist - Public,Public Service,7/6/20 14:24,Rose St,Phone,0,0,0,0,B,OldNorthEnd,44.48496637,-73.21803381,3,Central,Type 1
20BU012523,Fraud,Financial Crime,7/6/20 14:52,Riverside Ave,Phone,0,0,0,0,C,UniversityHillSection,44.48993257,-73.20060481,1,East,Type 1
20BU012524,Vandalism,Property,7/6/20 15:12,N Willard St/Pearl St,Phone,0,0,0,0,C,UniversityHillSection,44.48133041,-73.20580023,1,East,Type 1
20BU012525,Assist - Agency,Assist,7/6/20 15:25,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.48119368,-73.22222433,3,Central,Type 2
20BU012526,Animal Problem,Animal,7/6/20 15:34,Elmwood Ave,Phone,0,0,0,0,B,OldNorthEnd,44.47987363,-73.21360583,3,Central,Type 1
20BU012527,Mental Health Issue,Public Service,7/6/20 15:57,Institute Rd,Phone,1,0,0,0,B,OldNorthEnd,44.49294398,-73.2343085,4,North,Type 2
20BU012528,Larceny - from Building,Property,7/6/20 15:58,Cayuga Ct,Phone,0,0,0,0,A,NewNorthEnd,44.51669571,-73.25318619,7,North,Type 1
20BU012529,Assist – Motorist,Motor Vehicle,7/6/20 16:09,S Winooski Ave/Maple St,911,0,0,0,0,D,Downtown,44.47489681,-73.21217035,6,South,NA
20BU012530,Traffic,Motor Vehicle,7/6/20 16:37,North Ave/Washington St,Phone,0,0,0,0,B,OldNorthEnd,44.48767095,-73.22343299,3,Central,Type 1
20BU012531,Assist - Agency,Assist,7/6/20 16:39,College St,Phone,0,0,0,0,D,Downtown,44.47810988,-73.22134759,3,Central,Type 2
20BU012532,Domestic Disturbance,Domestic,7/6/20 16:44,NA,911,0,0,1,0,A,NewNorthEnd,NA,NA,4,North,Type 3
20BU012533,Disturbance,Quality of Life,7/6/20 17:08,S Winooski Ave/Buell St,Phone,0,0,0,0,D,Downtown,44.4774194,-73.21262928,8,East,Type 2
20BU012534,Threats/Harassment,Other,7/6/20 17:15,King St,Phone,0,0,0,0,D,Downtown,44.47436409,-73.21474452,3,Central,Type 2
20BU012535,Crash - Injury to person(s),Motor Vehicle,7/6/20 17:24,Pine St/Main St,Phone,0,0,0,0,D,Downtown,44.47447675,-73.21669701,3,Central,NA
20BU012536,Threats/Harassment,Other,7/6/20 17:44,Institute Rd,Phone,0,0,0,0,B,OldNorthEnd,44.49420164,-73.23610784,4,North,Type 2
20BU012537,Domestic Disturbance,Domestic,7/6/20 17:55,NA,Phone,0,0,0,0,D,Downtown,NA,NA,3,Central,Type 3
20BU012538,Noise,Quality of Life,7/6/20 18:00,Handy Ct/Pearl St,Phone,0,0,0,0,C,UniversityHillSection,44.48055261,-73.20278545,1,East,Type 1
20BU012539,Ordinance Violation - Other,Quality of Life,7/6/20 18:11,North Ave,Phone,0,0,0,0,A,NewNorthEnd,44.50632617,-73.24439816,4,North,Type 1
20BU012540,Assist - Public,Public Service,7/6/20 18:24,N Winooski Ave,Officer/Radio,0,0,0,0,B,OldNorthEnd,44.48595034,-73.21094142,2,Central,Type 1
20BU012541,Found/Lost Property,Public Service,7/6/20 18:31,North Ave,Phone,0,0,0,0,B,OldNorthEnd,44.4836505,-73.2211374,3,Central,Type 1
20BU012542,Intoxication,Quality of Life,7/6/20 18:46,Institute Rd,Phone,0,0,0,1,B,OldNorthEnd,44.49430272,-73.23415641,4,North,Type 1
20BU012543,Airport Duress Alarm,Airport,7/6/20 18:46,Airport Rd,Officer/Radio,0,0,0,0,Airport,NA,44.4699428,-73.1544739,NA,NA,Type 2
20BU012544,Welfare Check,Public Service,7/6/20 18:54,Perkins Pier,Phone,0,0,0,0,E,SouthEnd,44.47470398,-73.21928253,5,South,Type 2
20BU012545,Parking,Motor Vehicle,7/6/20 19:15,Loomis St,Phone,0,0,0,0,C,UniversityHillSection,44.48151242,-73.20476795,1,East,Type 1
20BU012546,Alarm,Public Service,7/6/20 19:49,St Paul St,Phone,0,0,0,0,D,Downtown,44.47343953,-73.21564459,5,South,Type 2
20BU012547,Disturbance,Quality of Life,7/6/20 19:57,S Winooski Ave/Buell St,Phone,0,0,0,0,D,Downtown,44.4797077,-73.21294121,8,East,Type 2
